route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"25-468-aus-5","","468","Essendon - Highpoint SC","3","FF8200","FFFFFF"
"26-627-aus-3","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-627-aus-4","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-627-aus-5","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-627-aus-6","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-627-aus-7","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-631-aus-3","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-631-aus-4","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-631-aus-5","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-631-aus-6","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-631-aus-7","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-705-aus-2","","705","Mordialloc - Springvale","3","FF8200","FFFFFF"
"26-705-aus-3","","705","Mordialloc - Springvale","3","FF8200","FFFFFF"
"26-705-aus-4","","705","Mordialloc - Springvale","3","FF8200","FFFFFF"
"26-708-aus-3","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"26-708-aus-4","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"26-708-aus-5","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"26-708-aus-6","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"26-708-aus-7","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"26-709-aus-2","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"26-709-aus-3","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"26-709-aus-4","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"26-800-aus-2","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"26-800-aus-3","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"26-800-aus-4","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"26-802-aus-2","","802","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"26-802-aus-3","","802","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"26-802-aus-4","","802","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"26-804-aus-2","","804","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"26-804-aus-3","","804","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"26-804-aus-4","","804","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"26-811-aus-3","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-811-aus-4","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-811-aus-5","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-811-aus-6","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-811-aus-7","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-812-aus-2","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-812-aus-3","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-812-aus-4","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"26-813-aus-1","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-813-aus-2","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-813-aus-3","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"26-816-aus-2","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"26-816-aus-3","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"26-816-aus-4","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"26-821-aus-2","","821","Southland SC - Clayton","3","FF8200","FFFFFF"
"26-821-aus-3","","821","Southland SC - Clayton","3","FF8200","FFFFFF"
"26-821-aus-4","","821","Southland SC - Clayton","3","FF8200","FFFFFF"
"26-822-aus-3","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"26-822-aus-4","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"26-822-aus-5","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"26-822-aus-6","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"26-822-aus-7","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"26-823-aus-2","","823","North Brighton - Southland SC","3","FF8200","FFFFFF"
"26-823-aus-3","","823","North Brighton - Southland SC","3","FF8200","FFFFFF"
"26-823-aus-4","","823","North Brighton - Southland SC","3","FF8200","FFFFFF"
"26-824-aus-3","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"26-824-aus-4","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"26-824-aus-5","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"26-824-aus-6","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"26-824-aus-7","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"26-825-aus-3","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"26-825-aus-4","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"26-825-aus-5","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"26-825-aus-6","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"26-825-aus-7","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"26-828-aus-3","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"26-828-aus-4","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"26-828-aus-5","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"26-828-aus-6","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"26-828-aus-7","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"26-843-aus-2","","843","Mossgiel Park - Dandenong","3","FF8200","FFFFFF"
"26-843-aus-3","","843","Mossgiel Park - Dandenong","3","FF8200","FFFFFF"
"26-843-aus-4","","843","Mossgiel Park - Dandenong","3","FF8200","FFFFFF"
"26-845-aus-2","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"26-845-aus-3","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"26-845-aus-4","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"26-850-aus-2","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"26-850-aus-3","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"26-850-aus-4","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"26-858-aus-3","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"26-858-aus-4","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"26-858-aus-5","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"26-858-aus-6","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"26-858-aus-7","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"26-862-aus-2","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"26-862-aus-3","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"26-862-aus-4","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"27-786-aus-12","","786","Rye - St Andrews Beach","3","FF8200","FFFFFF"
"27-786-aus-14","","786","Rye - St Andrews Beach","3","FF8200","FFFFFF"
"27-786-aus-16","","786","Rye - St Andrews Beach","3","FF8200","FFFFFF"
"27-786-aus-2","","786","Rye - St Andrews Beach","3","FF8200","FFFFFF"
"27-786-aus-3","","786","Rye - St Andrews Beach","3","FF8200","FFFFFF"
"27-787-aus-12","","787","Safety Beach - Safety Beach","3","FF8200","FFFFFF"
"27-787-aus-14","","787","Safety Beach - Safety Beach","3","FF8200","FFFFFF"
"27-787-aus-16","","787","Safety Beach - Safety Beach","3","FF8200","FFFFFF"
"27-787-aus-2","","787","Safety Beach - Safety Beach","3","FF8200","FFFFFF"
"27-787-aus-3","","787","Safety Beach - Safety Beach","3","FF8200","FFFFFF"
"27-788-aus-12","","788","Frankston - Portsea","3","FF8200","FFFFFF"
"27-788-aus-14","","788","Frankston - Portsea","3","FF8200","FFFFFF"
"27-788-aus-16","","788","Frankston - Portsea","3","FF8200","FFFFFF"
"27-788-aus-2","","788","Frankston - Portsea","3","FF8200","FFFFFF"
"27-788-aus-3","","788","Frankston - Portsea","3","FF8200","FFFFFF"
"27-887-aus-12","","887","Frankston Station - Mornington Peninsula","3","FF8200","FFFFFF"
"27-887-aus-14","","887","Frankston Station - Mornington Peninsula","3","FF8200","FFFFFF"
"27-887-aus-16","","887","Frankston Station - Mornington Peninsula","3","FF8200","FFFFFF"
"27-887-aus-2","","887","Frankston Station - Mornington Peninsula","3","FF8200","FFFFFF"
"27-887-aus-3","","887","Frankston Station - Mornington Peninsula","3","FF8200","FFFFFF"
"28-760-aus-11","","760","Frankston - Karingal","3","FF8200","FFFFFF"
"28-760-aus-12","","760","Frankston - Karingal","3","FF8200","FFFFFF"
"28-760-aus-13","","760","Frankston - Karingal","3","FF8200","FFFFFF"
"28-760-aus-14","","760","Frankston - Karingal","3","FF8200","FFFFFF"
"28-760-aus-15","","760","Frankston - Karingal","3","FF8200","FFFFFF"
"28-770-aus-11","","770","Frankston - Karingal","3","FF8200","FFFFFF"
"28-770-aus-12","","770","Frankston - Karingal","3","FF8200","FFFFFF"
"28-770-aus-13","","770","Frankston - Karingal","3","FF8200","FFFFFF"
"28-770-aus-14","","770","Frankston - Karingal","3","FF8200","FFFFFF"
"28-770-aus-15","","770","Frankston - Karingal","3","FF8200","FFFFFF"
"28-771-aus-11","","771","Frankston - Langwarrin","3","FF8200","FFFFFF"
"28-771-aus-12","","771","Frankston - Langwarrin","3","FF8200","FFFFFF"
"28-771-aus-13","","771","Frankston - Langwarrin","3","FF8200","FFFFFF"
"28-771-aus-14","","771","Frankston - Langwarrin","3","FF8200","FFFFFF"
"28-771-aus-15","","771","Frankston - Langwarrin","3","FF8200","FFFFFF"
"28-772-aus-11","","772","Frankston - Eliza Heights","3","FF8200","FFFFFF"
"28-772-aus-12","","772","Frankston - Eliza Heights","3","FF8200","FFFFFF"
"28-772-aus-13","","772","Frankston - Eliza Heights","3","FF8200","FFFFFF"
"28-772-aus-14","","772","Frankston - Eliza Heights","3","FF8200","FFFFFF"
"28-772-aus-15","","772","Frankston - Eliza Heights","3","FF8200","FFFFFF"
"28-773-aus-11","","773","Frankston - Frankston South","3","FF8200","FFFFFF"
"28-773-aus-12","","773","Frankston - Frankston South","3","FF8200","FFFFFF"
"28-773-aus-13","","773","Frankston - Frankston South","3","FF8200","FFFFFF"
"28-773-aus-14","","773","Frankston - Frankston South","3","FF8200","FFFFFF"
"28-773-aus-15","","773","Frankston - Frankston South","3","FF8200","FFFFFF"
"28-774-aus-7","","774","Frankston - Delacombe Park","3","FF8200","FFFFFF"
"28-774-aus-8","","774","Frankston - Delacombe Park","3","FF8200","FFFFFF"
"28-774-aus-9","","774","Frankston - Delacombe Park","3","FF8200","FFFFFF"
"28-775-aus-11","","775","Frankston - Lakewood","3","FF8200","FFFFFF"
"28-775-aus-12","","775","Frankston - Lakewood","3","FF8200","FFFFFF"
"28-775-aus-13","","775","Frankston - Lakewood","3","FF8200","FFFFFF"
"28-775-aus-14","","775","Frankston - Lakewood","3","FF8200","FFFFFF"
"28-775-aus-15","","775","Frankston - Lakewood","3","FF8200","FFFFFF"
"28-776-aus-11","","776","Frankston - Pearcedale","3","FF8200","FFFFFF"
"28-776-aus-12","","776","Frankston - Pearcedale","3","FF8200","FFFFFF"
"28-776-aus-13","","776","Frankston - Pearcedale","3","FF8200","FFFFFF"
"28-776-aus-14","","776","Frankston - Pearcedale","3","FF8200","FFFFFF"
"28-776-aus-15","","776","Frankston - Pearcedale","3","FF8200","FFFFFF"
"28-777-aus-7","","777","Karingal  SC - McClelland Drive","3","FF8200","FFFFFF"
"28-777-aus-8","","777","Karingal  SC - McClelland Drive","3","FF8200","FFFFFF"
"28-777-aus-9","","777","Karingal  SC - McClelland Drive","3","FF8200","FFFFFF"
"28-778-aus-7","","778","Kananook Station - Carrum Downs","3","FF8200","FFFFFF"
"28-778-aus-8","","778","Kananook Station - Carrum Downs","3","FF8200","FFFFFF"
"28-778-aus-9","","778","Kananook Station - Carrum Downs","3","FF8200","FFFFFF"
"28-779-aus-11","","779","Frankston - Belvedere","3","FF8200","FFFFFF"
"28-779-aus-12","","779","Frankston - Belvedere","3","FF8200","FFFFFF"
"28-779-aus-13","","779","Frankston - Belvedere","3","FF8200","FFFFFF"
"28-779-aus-14","","779","Frankston - Belvedere","3","FF8200","FFFFFF"
"28-779-aus-15","","779","Frankston - Belvedere","3","FF8200","FFFFFF"
"28-780-aus-11","","780","Frankston - Carrum","3","FF8200","FFFFFF"
"28-780-aus-12","","780","Frankston - Carrum","3","FF8200","FFFFFF"
"28-780-aus-13","","780","Frankston - Carrum","3","FF8200","FFFFFF"
"28-780-aus-14","","780","Frankston - Carrum","3","FF8200","FFFFFF"
"28-780-aus-15","","780","Frankston - Carrum","3","FF8200","FFFFFF"
"28-781-aus-11","","781","Mornington Peninsula - Frankston Station","3","FF8200","FFFFFF"
"28-781-aus-12","","781","Mornington Peninsula - Frankston Station","3","FF8200","FFFFFF"
"28-781-aus-13","","781","Mornington Peninsula - Frankston Station","3","FF8200","FFFFFF"
"28-781-aus-14","","781","Mornington Peninsula - Frankston Station","3","FF8200","FFFFFF"
"28-781-aus-15","","781","Mornington Peninsula - Frankston Station","3","FF8200","FFFFFF"
"28-782-aus-11","","782","Frankston - Flinders","3","FF8200","FFFFFF"
"28-782-aus-12","","782","Frankston - Flinders","3","FF8200","FFFFFF"
"28-782-aus-13","","782","Frankston - Flinders","3","FF8200","FFFFFF"
"28-782-aus-14","","782","Frankston - Flinders","3","FF8200","FFFFFF"
"28-782-aus-15","","782","Frankston - Flinders","3","FF8200","FFFFFF"
"28-783-aus-7","","783","Frankston - Hastings","3","FF8200","FFFFFF"
"28-783-aus-8","","783","Frankston - Hastings","3","FF8200","FFFFFF"
"28-783-aus-9","","783","Frankston - Hastings","3","FF8200","FFFFFF"
"28-784-aus-11","","784","Frankston - Osborne","3","FF8200","FFFFFF"
"28-784-aus-12","","784","Frankston - Osborne","3","FF8200","FFFFFF"
"28-784-aus-13","","784","Frankston - Osborne","3","FF8200","FFFFFF"
"28-784-aus-14","","784","Frankston - Osborne","3","FF8200","FFFFFF"
"28-784-aus-15","","784","Frankston - Osborne","3","FF8200","FFFFFF"
"28-785-aus-11","","785","Frankston - Mornington East","3","FF8200","FFFFFF"
"28-785-aus-12","","785","Frankston - Mornington East","3","FF8200","FFFFFF"
"28-785-aus-13","","785","Frankston - Mornington East","3","FF8200","FFFFFF"
"28-785-aus-14","","785","Frankston - Mornington East","3","FF8200","FFFFFF"
"28-785-aus-15","","785","Frankston - Mornington East","3","FF8200","FFFFFF"
"28-788-aus-11","","788","Portsea","3","FF8200","FFFFFF"
"28-788-aus-12","","788","Portsea","3","FF8200","FFFFFF"
"28-788-aus-13","","788","Portsea","3","FF8200","FFFFFF"
"28-788-aus-14","","788","Portsea","3","FF8200","FFFFFF"
"28-788-aus-15","","788","Portsea","3","FF8200","FFFFFF"
"28-832-aus-11","","832","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-832-aus-12","","832","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-832-aus-13","","832","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-832-aus-14","","832","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-832-aus-15","","832","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-833-aus-11","","833","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-833-aus-12","","833","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-833-aus-13","","833","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-833-aus-14","","833","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"28-833-aus-15","","833","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"29-663-aus-10","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"29-663-aus-11","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"29-663-aus-12","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"29-663-aus-13","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"29-663-aus-14","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"29-663-aus-15","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"29-663-aus-9","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"29-664-aus-10","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"29-664-aus-11","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"29-664-aus-12","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"29-664-aus-13","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"29-664-aus-14","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"29-664-aus-15","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"29-664-aus-9","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"29-670-aus-10","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"29-670-aus-11","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"29-670-aus-12","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"29-670-aus-13","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"29-670-aus-14","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"29-670-aus-15","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"29-670-aus-9","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"29-671-aus-3","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-671-aus-7","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-671-aus-8","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-671-aus-9","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-672-aus-3","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-672-aus-7","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-672-aus-8","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-672-aus-9","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"29-675-aus-3","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"29-675-aus-7","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"29-675-aus-8","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"29-675-aus-9","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"29-677-aus-3","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"29-677-aus-7","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"29-677-aus-8","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"29-677-aus-9","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"29-679-aus-10","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"29-679-aus-11","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"29-679-aus-12","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"29-679-aus-13","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"29-679-aus-14","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"29-679-aus-15","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"29-679-aus-9","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"29-680-aus-3","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"29-680-aus-7","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"29-680-aus-8","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"29-680-aus-9","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"29-681-aus-3","","681","Knox City SC","3","FF8200","FFFFFF"
"29-681-aus-7","","681","Knox City SC","3","FF8200","FFFFFF"
"29-681-aus-8","","681","Knox City SC","3","FF8200","FFFFFF"
"29-681-aus-9","","681","Knox City SC","3","FF8200","FFFFFF"
"29-682-aus-3","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"29-682-aus-7","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"29-682-aus-8","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"29-682-aus-9","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"29-688-aus-3","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-688-aus-7","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-688-aus-8","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-688-aus-9","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-689-aus-1","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"29-689-aus-3","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"29-689-aus-4","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"29-689-aus-5","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"29-690-aus-10","","690","Boronia - Croydon","3","FF8200","FFFFFF"
"29-690-aus-11","","690","Boronia - Croydon","3","FF8200","FFFFFF"
"29-690-aus-12","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"29-690-aus-13","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"29-690-aus-14","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"29-690-aus-15","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"29-690-aus-9","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"29-691-aus-3","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"29-691-aus-7","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"29-691-aus-8","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"29-691-aus-9","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"29-693-aus-10","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"29-693-aus-11","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"29-693-aus-12","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"29-693-aus-13","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"29-693-aus-14","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"29-693-aus-15","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"29-693-aus-9","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"29-694-aus-3","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"29-694-aus-7","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"29-694-aus-8","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"29-694-aus-9","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"29-695-aus-10","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-aus-11","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-aus-12","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-aus-13","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-aus-8","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-aus-9","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-F-aus-10","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-F-aus-11","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-F-aus-12","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-F-aus-13","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-F-aus-14","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-F-aus-15","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-695-F-aus-9","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"29-697-aus-3","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"29-697-aus-7","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"29-697-aus-8","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"29-697-aus-9","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"29-699-aus-3","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"29-699-aus-7","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"29-699-aus-8","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"29-699-aus-9","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"29-732-aus-10","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-732-aus-11","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-732-aus-12","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-732-aus-13","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-732-aus-14","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-732-aus-15","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-732-aus-9","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"29-735-aus-10","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"29-735-aus-11","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"29-735-aus-7","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"29-735-aus-8","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"29-735-aus-9","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"29-736-aus-10","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"29-736-aus-11","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"29-736-aus-7","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"29-736-aus-8","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"29-736-aus-9","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"29-737-aus-10","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"29-737-aus-11","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"29-737-aus-7","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"29-737-aus-8","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"29-737-aus-9","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"29-738-aus-3","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"29-738-aus-7","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"29-738-aus-8","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"29-738-aus-9","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"29-742-aus-10","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"29-742-aus-11","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"29-742-aus-12","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"29-742-aus-13","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"29-742-aus-14","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"29-742-aus-15","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
