,Unnamed: 0,Area Name,Total 2016,Total 2021,Total 2026,Total 2031,Total 2036,GCCSA,Total Growth,Total Growth %,Lat,Lon,place_id,addr_1,addr-2,Confidence,Municipality,Suburb_geoapify,bbox_lat1,bbox_lat2,bbox_lon1,bbox_lon2
84,943.0,Doreen,21801.0,29130.0,31384.0,32343.0,32974.0,2GMEL,11173.0,0.5124994270000001,-37.5963874,145.1428928,51afdaeb9392246240598c5f1d6c56cc42c0f00101f9017e90240000000000c00205,Doreen,Doreen,1.0,Shire of Nillumbik,Doreen,-37.626944,-37.569421,145.102703,145.186936
85,1026.0,Doveton,11867.0,12751.0,13613.0,14635.0,15913.0,2GMEL,4046.0,0.340945479,-37.9887542,145.2385975,51096d3997a2276240592e64647f8ffe42c0f00101f90147f9240000000000c00205,Doveton,Doveton,1.0,City of Casey,Doveton,-38.001696,-37.965665,145.226571,145.25442
86,1116.0,Dromana,11454.0,12899.0,13947.0,15014.0,16128.0,2GMEL,4674.0,0.408067051,-38.3418285,144.9655838,518451ff0fe61e6240599d2b4a09c12b43c0f00101f901885a250000000000c00205,Dromana,Dromana,1.0,Shire of Mornington Peninsula,Dromana,-38.359302,-38.304226,144.937249,145.064662
87,116.0,East Melbourne,5475.0,6188.0,6519.0,6904.0,7300.0,2GMEL,1825.0,0.333333333,-37.812498,144.9858851,51a3c3e85e8c1f6240595f0839efffe742c0f00101f9013562240000000000c00205,East Melbourne,East Melbourne,1.0,City of Melbourne,East Melbourne,-37.823119,-37.807728,144.971363,144.9913512
88,184.0,Edithvale,6688.0,6959.0,7233.0,7506.0,7815.0,2GMEL,1127.0,0.168510766,-38.0375588,145.1149321,5157581586ad23624059a8d60cbace0443c0f00101f90186fb240000000000c00205,Edithvale,Edithvale,1.0,City of Kingston,Edithvale,-38.045971,-38.029545,145.104347,145.125911
89,,Aspendale,6688.0,6959.0,7233.0,7506.0,7815.0,2GMEL,1127.0,0.168510766,-38.0219105,145.1024159,51e5a2b5fd4623624059317898f6cd0243c0f00101f90199f3240000000000c00205,Aspendale,Aspendale,1.0,City of Kingston,Aspendale,-38.034901,-38.009169,145.084326,145.118447
90,172.0,Elsternwick,12110.0,12955.0,13705.0,14425.0,15242.0,2GMEL,3132.0,0.258629232,-37.8858425,145.0070152,5166d2f077392062405915747b4963f142c0f00101f9019497240000000000c00205,Elsternwick,Elsternwick,1.0,City of Glen Eira,Elsternwick,-37.896685,-37.876917,144.996745,145.01631
91,446.0,Eltham,24008.0,24354.0,24743.0,25197.0,25717.0,2GMEL,1709.0,0.071184605,-37.7175064,145.1601523,51225cb7f71f25624059d955ed3fd7db42c0f00101f9019060240000000000c00205,Eltham,Eltham,1.0,Shire of Nillumbik,Eltham,-37.74089,-37.688398,145.131606,145.194983
92,124.0,Elwood,16382.0,16959.0,17497.0,18162.0,18905.0,2GMEL,2523.0,0.154010499,-37.8788568,144.9855487,51b1636d9d891f62405901ef2e617ef042c0f00101f901b299240000000000c00205,Elwood,Elwood,1.0,City of Port Phillip,Elwood,-37.891737,-37.870301,144.974464,144.997052
93,1020.0,Emerald,9290.0,9545.0,9809.0,10085.0,10392.0,2GMEL,1102.0,0.118622174,-37.9321008,145.4407216,5181542f641a2e624059a8493a144ff742c0f00101f9011c17250000000000c00205,Emerald,Emerald,1.0,Shire of Cardinia,Emerald,-37.982983,-37.881924,145.382168,145.486696
94,,Cockatoo,9290.0,9545.0,9809.0,10085.0,10392.0,2GMEL,1102.0,0.118622174,-37.9299135,145.5127551,516e2b627d6830624059f04dd36707f742c0f00101f901852b250000000000c00207,Melbourne VIC 3781,Melbourne VIC 3781,1.0,Shire of Cardinia,,,,,
95,,Endeavour Hills,26659.0,26536.0,26605.0,26818.0,27148.0,2GMEL,489.0,0.018342774,-37.9702665,145.2563443,518320f6f83328624059c3f352b131fc42c0f00101f901b4f3240000000000c00205,Endeavour Hills,Endeavour Hills,1.0,City of Casey,Endeavour Hills,-37.996118,-37.9418953,145.229194,145.282505
96,,Epping,33912.0,43059.0,46370.0,50191.0,52241.0,2GMEL,18329.0,0.540487143,-37.639111,145.0266224,51ea2a3817da20624059c6c1a563ced142c0f00101f9011987240000000000c00205,Epping,Epping,1.0,City of Whittlesea,Epping,-37.661433,-37.615294,144.952795,145.066194
97,111.0,Essendon,28946.0,31880.0,33686.0,35810.0,37989.0,2GMEL,9043.0,0.312409314,-37.7498293,144.9109062,512857c224261d624059928a1068fadf42c0f00101f9010495240000000000c00205,Essendon,Essendon,1.0,City of Moonee Valley,Essendon,-37.7611179,-37.737328,144.889476,144.935049
98,954.0,Essendon West,7250.0,7966.0,8584.0,9263.0,10006.0,2GMEL,2756.0,0.38013793100000004,-37.7528304,144.8845846,5173f15c844e1c624059a1b71dbf5ce042c0f00101f90115a0240000000000c00205,Essendon West,Essendon West,1.0,City of Moonee Valley,Essendon West,-37.761963,-37.747882,144.877065,144.890431
99,961.0,Fawkner,14460.0,15544.0,16582.0,17596.0,18685.0,2GMEL,4225.0,0.292185339,-37.7052065,144.9696144,516237c714071f6240599c36e33444da42c0f00101f9013587240000000000c00205,Fawkner,Fawkner,1.0,City of Merri-bek,Fawkner,-37.7201904,-37.689425,144.956284,144.982511
100,,Ferntree Gully,29567.0,30392.0,31185.0,32026.0,33015.0,2GMEL,3448.0,0.11661649800000001,-37.8840562,145.2817304,513fc978ef0329624059bc69e9c028f142c0f00101f90135d9240000000000c00205,Ferntree Gully,Ferntree Gully,1.0,City of Knox,Ferntree Gully,-37.905302,-37.867047,145.25565,145.308509
101,136.0,Fitzroy,11259.0,12107.0,13059.0,13980.0,14970.0,2GMEL,3711.0,0.329602984,-37.8010382,144.9792611,51d7d75f1b561f62405961ec736b88e642c0f00101f9015c5d240000000000c00205,Fitzroy,Fitzroy,1.0,City of Yarra,Fitzroy,-37.808922,-37.792913,144.973188,144.985143
102,137.0,Fitzroy North,13129.0,14019.0,14865.0,15733.0,16675.0,2GMEL,3546.0,0.270089116,-37.7833316,144.9837074,51a9faf0877a1f62405930f6b93544e442c0f00101f901345d240000000000c00205,Fitzroy North,Fitzroy North,1.0,City of Yarra,Fitzroy North,-37.793896,-37.773001,144.97574,144.9956
103,,Flemington,10825.0,11875.0,13769.0,16524.0,18160.0,2GMEL,7335.0,0.6775981520000001,-37.7867587,144.9193668,51e760ec736b1d624059f72b5382b4e442c0f00101f9018697240000000000c00205,Flemington,Flemington,1.0,City of Melbourne,Flemington,-37.795156,-37.77939,144.902609,144.940255
104,1117.0,Flinders,5642.0,5693.0,5797.0,5937.0,6110.0,2GMEL,468.0,0.082949309,-38.473312,145.0187057,51f637b23c9920624059f566d47c953c43c0f00101f9014468250000000000c00208,Melbourne,Melbourne,1.0,Shire of Mornington Peninsula,,,,,
105,1083.0,Footscray,17343.0,23424.0,32211.0,39266.0,44492.0,2GMEL,27149.0,1.5654154409999999,-37.7981339,144.897345,515587dc0cb71c6240591b2a6b4029e642c0f00101f901a59d240000000000c00205,Footscray,Footscray,1.0,City of Maribyrnong,Footscray,-37.815295,-37.786363,144.87928,144.916504
106,1001.0,Forest Hill,11074.0,11624.0,12205.0,12829.0,13473.0,2GMEL,2399.0,0.216633556,-37.8362738,145.1690911,516e11bd31692562405936c016050beb42c0f00101f901628e240000000000c00205,Forest Hill,Forest Hill,1.0,City of Whitehorse,Forest Hill,-37.854838,-37.8279207,145.156887,145.185176
107,1110.0,Frankston,23510.0,25053.0,26456.0,27949.0,29613.0,2GMEL,6103.0,0.25959166300000003,-38.1444729,145.1268808,51b1cf52680f24624059425486167e1243c0f00101f901f20a250000000000c00205,Frankston,Frankston,1.0,City of Frankston,Frankston,-38.176899,-38.124857,145.109455,145.173389
108,1111.0,Frankston North,19939.0,20203.0,20680.0,21389.0,22268.0,2GMEL,2329.0,0.11680625900000001,-38.1228524,145.1609788,512e2b03bd2625624059181ea0a0b90f43c0f00101f901f00a250000000000c00205,Frankston North,Frankston North,1.0,City of Frankston,Frankston North,-38.140521,-38.112735,145.139332,145.181946
109,1112.0,Frankston South,18995.0,19561.0,20090.0,20702.0,21423.0,2GMEL,2428.0,0.127823111,-38.1765027,145.1295641,518b879c632524624059ee13f6a3971643c0f00101f901f40a250000000000c00205,Frankston South,Frankston South,1.0,City of Frankston,Frankston South,-38.200079,-38.150937,145.098034,145.161268
110,956.0,Gisborne,13312.0,15097.0,16783.0,18489.0,20272.0,2GMEL,6960.0,0.522836538,-37.486723,144.5904237,5111493ec0e412624059029b73f04cbe42c0f00101f901773b250000000000c00207,Gisborne VIC 3437,Gisborne VIC 3437,1.0,Shire of Macedon Ranges,,,,,
111,968.0,Gladstone Park,18353.0,18971.0,19551.0,20160.0,20916.0,2GMEL,2563.0,0.139650193,-37.6898311,144.8944658,517fccbd769f1c624059c121af624cd842c0f00101f901bd9d240000000000c00205,Gladstone Park,Gladstone Park,1.0,City of Hume,Gladstone Park,-37.704592,-37.680489,144.88206,144.907333
112,143.0,Glen Iris,17182.0,17955.0,18639.0,19326.0,20118.0,2GMEL,2936.0,0.170876499,-37.855814,145.0646117,510c4e8e4c1122624059bfba2a508bed42c0f00101f9014f62240000000000c00205,Glen Iris,Glen Iris,1.0,City of Boroondara,Glen Iris,-37.86753,-37.845408,145.039721,145.095537
113,,Glen Waverley,42304.0,44659.0,46929.0,49305.0,51806.0,2GMEL,9502.0,0.22461233,-37.8816255,145.1681838,51f216fec26125624059eae8b81ad9f042c0f00101f901359d240000000000c00205,Glen Waverley,Glen Waverley,1.0,City of Monash,Glen Waverley,-37.904875,-37.859769,145.142933,145.200315
114,963.0,Glenroy,23153.0,25544.0,27739.0,29874.0,32250.0,2GMEL,9097.0,0.392908046,-37.7028199,144.9275403,511bc7fe68ae1d6240592fbda200f6d942c0f00101f901b495240000000000c00205,Glenroy,Glenroy,1.0,City of Merri-bek,Glenroy,-37.716267,-37.69193,144.898012,144.959267
115,964.0,Gowanbrae,3042.0,3278.0,3540.0,3831.0,4153.0,2GMEL,1111.0,0.36522025,-37.7027183,144.8975976,51fb1e9a1eb91c6240597e665aacf2d942c0f00101f901009b240000000000c00205,Gowanbrae,Gowanbrae,1.0,City of Merri-bek,Gowanbrae,-37.710101,-37.693849,144.889344,144.907021
116,433.0,Greensborough,21348.0,22004.0,22624.0,23330.0,24122.0,2GMEL,2774.0,0.129941915,-37.6988474,145.1074004,5179b2f6d26f2362405983f2e3d473d942c0f00101f901d75f240000000000c00205,Greensborough,Greensborough,1.0,City of Banyule,Greensborough,-37.720332,-37.679203,145.067839,145.134602
117,965.0,Hadfield,5911.0,6633.0,7206.0,7788.0,8407.0,2GMEL,2496.0,0.42226357600000003,-37.7101582,144.9502764,5124850daa681e6240593dfec176e6da42c0f00101f9013c8e240000000000c00205,Hadfield,Hadfield,1.0,City of Merri-bek,Hadfield,-37.7192129,-37.701585,144.936495,144.9629776
118,1027.0,Hallam,11335.0,12000.0,12681.0,13526.0,14511.0,2GMEL,3176.0,0.280194089,-38.0074845,145.268858,5193a8177c9a286240590b5d8940f50043c0f00101f9017bfc240000000000c00205,Hallam,Hallam,1.0,City of Casey,Hallam,-38.021644,-37.986961,145.248995,145.289526
119,166.0,Hampton,18611.0,19607.0,20563.0,21501.0,22425.0,2GMEL,3814.0,0.20493256699999998,-37.937671,145.0086789,514af5f81847206240592db4739a05f842c0f00101f90192a8240000000000c00205,Hampton,Hampton,1.0,City of Bayside,Hampton,-37.946992,-37.92871,144.992117,145.025241
120,1038.0,Hampton Park,13390.0,13908.0,14162.0,14435.0,14771.0,2GMEL,1381.0,0.103136669,-38.0367368,145.2590312,519994ccfb4928624059a4479dcab30443c0f00101f9014a02250000000000c00205,Hampton Park,Hampton Park,1.0,City of Casey,Hampton Park,-38.06758,-38.017012,145.246697,145.288567
121,,Lynbrook,13390.0,13908.0,14162.0,14435.0,14771.0,2GMEL,1381.0,0.103136669,-38.0558639,145.2561128,51c9827813322862405975c35b8c260743c0f00101f901e409250000000000c00205,Lynbrook,Lynbrook,1.0,City of Casey,Lynbrook,-38.077663,-38.035661,145.245145,145.26621
122,1118.0,Hastings,22851.0,24496.0,26100.0,27816.0,29788.0,2GMEL,6937.0,0.30357533600000003,-38.3077183,145.1905044,51d0f7ae9c1826624059bb703150632743c0f00101f901d941250000000000c00207,Melbourne VIC 3915,Melbourne VIC 3915,1.0,Shire of Mornington Peninsula,,,,,
123,144.0,Hawthorn,24548.0,26535.0,28479.0,30463.0,32196.0,2GMEL,7648.0,0.31155287600000003,-37.8244246,145.0317207,51662321db03216240594a82cbbe86e942c0f00101f901d461240000000000c00205,Hawthorn,Hawthorn,1.0,City of Boroondara,Hawthorn,-37.84509,-37.812143,145.014379,145.046875
124,145.0,Hawthorn East,16192.0,18065.0,19492.0,20847.0,22233.0,2GMEL,6041.0,0.373085474,-37.8313785,145.0499797,51d81e076f99216240597c0c569c6aea42c0f00101f901ff5f240000000000c00205,Hawthorn East,Hawthorn East,1.0,City of Boroondara,Hawthorn East,-37.848124,-37.815832,145.040283,145.059356
125,434.0,Heidelberg - Rosanna,15532.0,17258.0,18986.0,20639.0,22283.0,2GMEL,6751.0,0.43465104299999996,-37.7396345,145.0696349,512145f8723a22624059253fe257acde42c0f00101f901524a240000000000c00205,Rosanna,Rosanna,1.0,City of Banyule,Rosanna,-37.749968,-37.729721,145.057829,145.08381
126,435.0,Heidelberg West,14806.0,16137.0,17273.0,18236.0,19325.0,2GMEL,4519.0,0.305214102,-37.7382431,145.0433922,51d9fc09786321624059b37ff9bf7ede42c0f00101f901f54f240000000000c00205,Heidelberg West,Heidelberg West,1.0,City of Banyule,Heidelberg West,-37.751137,-37.727324,145.031987,145.058155
127,,Hoppers Crossing,40392.0,41214.0,41823.0,42568.0,43497.0,2GMEL,3105.0,0.076871658,-37.8665704,144.6949625,51492eff213d1662405940d763c7ebee42c0f00101f9017a02250000000000c00205,Hoppers Crossing,Hoppers Crossing,1.0,City of Wyndham,Hoppers Crossing,-37.89162,-37.846375,144.664452,144.736622
128,173.0,Hughesdale,8038.0,8639.0,9225.0,9801.0,10392.0,2GMEL,2354.0,0.29285892,-37.8995028,145.0811583,5191894ad99822624059895462e822f342c0f00101f9014e97240000000000c00205,Hughesdale,Hughesdale,1.0,City of Monash,Hughesdale,-37.909497,-37.887152,145.074207,145.088226
129,447.0,Hurstbridge,3605.0,3615.0,3677.0,3770.0,3869.0,2GMEL,264.0,0.073231623,-37.6375848,145.1943394,5160ea420738266240599e36f4609cd142c0f00101f9018d97240000000000c00205,Hurstbridge,Hurstbridge,1.0,Shire of Nillumbik,Hurstbridge,-37.658254,-37.615708,145.166076,145.227324
130,436.0,Ivanhoe,11998.0,13341.0,14437.0,15454.0,16394.0,2GMEL,4396.0,0.366394399,-37.7690312,145.0430809,51a21232eb602162405944cd469d6fe242c0f00101f9016959240000000000c00205,Ivanhoe,Ivanhoe,1.0,City of Banyule,Ivanhoe,-37.785092,-37.751137,145.027828,145.063662
131,437.0,Ivanhoe East,8119.0,8234.0,8380.0,8613.0,8910.0,2GMEL,791.0,0.097425791,-37.7733903,145.0617815,51ee3f321dfa2162405996c50e74fee242c0f00101f9014c58240000000000c00205,Ivanhoe East,Ivanhoe East,1.0,City of Banyule,Ivanhoe East,-37.783734,-37.765308,145.049027,145.07669
132,952.0,Keilor,8993.0,9353.0,9669.0,9975.0,10321.0,2GMEL,1328.0,0.14767041,-37.7113545,144.8250696,51909d5cf8661a62405964ae0caa0ddb42c0f00101f9017ba9240000000000c00205,Keilor,Keilor,1.0,City of Brimbank,Keilor,-37.733857,-37.684261,144.801585,144.848199
133,1067.0,Keilor Downs,13943.0,13933.0,14035.0,14210.0,14457.0,2GMEL,514.0,0.036864376000000004,-37.7205762,144.8047614,51a9c2fa9ac01962405952a346d73bdc42c0f00101f90184a9240000000000c00205,Keilor Downs,Keilor Downs,1.0,City of Brimbank,Keilor Downs,-37.72968,-37.711229,144.782059,144.824811
134,953.0,Keilor East,27399.0,29174.0,30911.0,32644.0,34525.0,2GMEL,7126.0,0.260082485,-37.739339,144.8591851,51bc36c0717e1b62405924d40ca9a2de42c0f00101f9016fa9240000000000c00205,Keilor East,Keilor East,1.0,City of Moonee Valley,Keilor East,-37.752845,-37.720619,144.828649,144.882366
135,118.0,Kensington,11530.0,12384.0,13215.0,15175.0,16674.0,2GMEL,5144.0,0.44614050299999997,-37.7943554,144.9270487,5194090962aa1d62405954331070ade542c0f00101f9012b97240000000000c00205,Kensington,Kensington,1.0,City of Melbourne,Kensington,-37.802362,-37.787402,144.912948,144.937826
136,146.0,Kew,26504.0,27586.0,28584.0,29726.0,30964.0,2GMEL,4460.0,0.168276487,-37.8033586,145.0333285,51cb30ee061121624059edfa6074d4e642c0f00101f901ee5f240000000000c00205,Kew,Kew,1.0,City of Boroondara,Kew,-37.817373,-37.785572,144.999264,145.06252
137,147.0,Kew East,6855.0,7075.0,7324.0,7609.0,7931.0,2GMEL,1076.0,0.156965718,-37.7904215,145.0527906,512991e975b02162405913471e882ce542c0f00101f901d25f240000000000c00205,Kew East,Kew East,1.0,City of Boroondara,Kew East,-37.801191,-37.779864,145.037185,145.064977
138,1048.0,Keysborough,27471.0,32532.0,36093.0,37937.0,39749.0,2GMEL,12278.0,0.44694405,-38.0053607,145.1674069,51fe13b7655b256240598297cfa8af0043c0f00101f9018ff3240000000000c00205,Keysborough,Keysborough,1.0,City of Greater Dandenong,Keysborough,-38.032846,-37.979907,145.137298,145.194741
139,1009.0,Kilsyth,9470.0,10176.0,10675.0,11127.0,11595.0,2GMEL,2125.0,0.224392819,-37.8037844,145.3134593,511144ccdb072a6240597a843f68e2e642c0f00101f901fec8240000000000c00205,Kilsyth,Kilsyth,1.0,Shire of Yarra Ranges,Kilsyth,-37.846636,-37.791727,145.296463,145.339921
140,1068.0,Kings Park,14447.0,14784.0,15155.0,15576.0,16046.0,2GMEL,1599.0,0.110680418,-37.7337122,144.7719526,51fd61f0d5b3186240598ed60748eadd42c0f00101f9018efb240000000000c00205,Kings Park,Kings Park,1.0,City of Brimbank,Kings Park,-37.741953,-37.725558,144.762394,144.782007
141,441.0,Kingsbury,11965.0,13109.0,14057.0,14826.0,15678.0,2GMEL,3713.0,0.310321772,-37.715569,145.0355601,515c51ef4e23216240590684d6c397db42c0f00101f901d05f240000000000c00205,Kingsbury,Kingsbury,1.0,City of Darebin,Kingsbury,-37.721969,-37.711998,145.021993,145.045128
142,980.0,Knoxfield - Scoresby,15752.0,17527.0,19306.0,21157.0,23138.0,2GMEL,7386.0,0.468892839,-37.9025786,145.2183066,5108701f5efc26624059e48810b287f342c0f00101f9016da9240000000000c00205,Scoresby,Scoresby,1.0,City of Knox,Scoresby,-37.922743,-37.887709,145.196066,145.2398692
143,1021.0,Koo Wee Rup,7666.0,9494.0,11036.0,12424.0,13705.0,2GMEL,6039.0,0.787764153,-38.1990553,145.492854,517d76c075c52f62405938cce1a47a1943c0f00101f901d360250000000000c00207,Melbourne VIC 3981,Melbourne VIC 3981,1.0,Shire of Cardinia,,,,,
144,937.0,Lalor,23874.0,26948.0,29649.0,32407.0,34964.0,2GMEL,11090.0,0.464522074,-37.662922,145.003955,51fb743c66202062405943e6caa0dad442c0f00101f901f386240000000000c00205,Lalor,Lalor,1.0,City of Whittlesea,Lalor,-37.677241,-37.654733,144.972121,145.045351
145,1113.0,Langwarrin,24694.0,25883.0,26887.0,27735.0,28684.0,2GMEL,3990.0,0.16157771099999998,-38.1545829,145.1973931,51989e550b5126624059ab025a5fc91343c0f00101f9014617250000000000c00205,Langwarrin,Langwarrin,1.0,City of Frankston,Langwarrin,-38.184924,-38.123558,145.161268,145.229538
146,1099.0,Laverton,9385.0,12793.0,13840.0,14690.0,15648.0,2GMEL,6263.0,0.667341502,-37.8593822,144.7671404,51172e066a8c18624059dce1653c00ee42c0f00101f90171f9240000000000c00205,Laverton,Laverton,1.0,City of Hobsons Bay,Laverton,-37.869798,-37.844172,144.750444,144.785132
147,1010.0,Lilydale - Coldstream,19448.0,20212.0,23072.0,26357.0,29679.0,2GMEL,10231.0,0.526069519,-37.7291014,145.378424,51b000a60c1c2c624059e13bd63153dd42c0f00101f9010ffd240000000000c00205,Coldstream,Coldstream,1.0,Shire of Yarra Ranges,Coldstream,-37.751094,-37.657519,145.311112,145.49705
148,1039.0,Lynbrook - Lyndhurst,16067.0,18177.0,19748.0,20647.0,21346.0,2GMEL,5279.0,0.328561648,-38.0685384,145.2307493,5166225b4c62276240599542c5ddc50843c0f00101f901170a250000000000c00205,Lyndhurst,Lyndhurst,1.0,City of Greater Dandenong,Lyndhurst,-38.080632,-38.049042,145.194728,145.263465
149,981.0,Lysterfield,6917.0,7082.0,7257.0,7468.0,7715.0,2GMEL,798.0,0.115367934,-37.9348771,145.3017588,51f7281202a829624059c123850daaf742c0f00101f901b6f3240000000000c00205,Lysterfield,Lysterfield,1.0,Shire of Yarra Ranges,Lysterfield,-37.967844,-37.900346,145.265151,145.336514
150,957.0,Macedon,3525.0,3560.0,3647.0,3790.0,3963.0,2GMEL,438.0,0.124255319,-37.4214267,144.5636447,510a229c600912624059a214634ff1b542c0f00101f9015959250000000000c00207,Macedon VIC 3440,Macedon VIC 3440,1.0,Shire of Macedon Ranges,,,,,
151,188.0,Malvern,21148.0,22603.0,23619.0,24695.0,25858.0,2GMEL,4710.0,0.222716096,-37.8576088,145.0350666,51d285fd431f2162405983610a20c6ed42c0f00101f9011a78240000000000c00205,Malvern,Malvern,1.0,City of Stonnington,Malvern,-37.873108,-37.84377,145.026852,145.044466
152,189.0,Malvern East,22575.0,24421.0,26025.0,27617.0,29275.0,2GMEL,6700.0,0.296788483,-37.876835,145.0658739,511fc594a31b226240597c7e18213cf042c0f00101f901388e240000000000c00205,Malvern East,Malvern East,1.0,City of Stonnington,Malvern East,-37.892976,-37.863473,145.037065,145.092201
153,1084.0,Maribyrnong,12950.0,14713.0,18384.0,22312.0,25011.0,2GMEL,12061.0,0.931351351,-37.7695144,144.8902049,51a587fc8e7c1c62405989e6a6727fe242c0f00101f901c39d240000000000c00205,Maribyrnong,Maribyrnong,1.0,City of Maribyrnong,Maribyrnong,-37.789011,-37.755825,144.870577,144.904112
154,970.0,Meadow Heights,15779.0,15870.0,16030.0,16261.0,16660.0,2GMEL,881.0,0.055833703,-37.6511668,144.9185521,5182a55fc7641d624059d81e076f59d342c0f00101f901e79a240000000000c00205,Meadow Heights,Meadow Heights,1.0,City of Hume,Meadow Heights,-37.66379,-37.638249,144.905941,144.931582
155,1091.0,Melton West,18157.0,22197.0,24450.0,26552.0,29167.0,2GMEL,11010.0,0.606377706,-37.6798651,144.5528895,51a8195245b1116240598c18d1d105d742c0f00101f901353b250000000000c00205,Melton West,Melton West,1.0,City of Melton,Melton West,-37.690213,-37.666849,144.512068,144.570269
156,,Melton South,43803.0,55584.0,68449.0,81710.0,95148.0,2GMEL,51345.0,1.172179988,-37.7060279,144.5717723,5147286cf54b1262405923484a1f5fda42c0f00101f9010838250000000000c00205,Melton South,Melton South,1.0,City of Melton,Melton South,-37.720649,-37.690213,144.549541,144.584934
157,185.0,Mentone,13695.0,14731.0,15771.0,16784.0,17822.0,2GMEL,4127.0,0.301350858,-37.9813669,145.0689511,51bef0efd834226240593e703a6e9dfd42c0f00101f901e8c6240000000000c00205,Mentone,Mentone,1.0,City of Kingston,Mentone,-37.9949262,-37.973487,145.051696,145.095327
158,947.0,Mernda,17171.0,25917.0,28976.0,30399.0,31310.0,2GMEL,14139.0,0.8234232140000001,-37.5921097,145.0819562,518bd69b629f226240597b922a40cacb42c0f00101f9017c90240000000000c00205,Mernda,Mernda,1.0,City of Whittlesea,Mernda,-37.617124,-37.567356,145.050591,145.118531
159,978.0,Mickleham,3580.0,18538.0,33525.0,47112.0,58334.0,2GMEL,54754.0,15.29441341,-37.5344793,144.9120372,518857a3682f1d624059caf154d169c442c0f00101f90184fb240000000000c00205,Mickleham,Mickleham,1.0,City of Hume,Mickleham,-37.5912096,-37.502067,144.84833,144.950012
160,,Mill Park,31238.0,31207.0,31455.0,31873.0,32411.0,2GMEL,1173.0,0.037550419,-37.6641334,145.0642681,51a275f97b0e226240593497c05202d542c0f00101f901786b240000000000c00205,Mill Park,Mill Park,1.0,City of Whittlesea,Mill Park,-37.679171,-37.649176,145.035538,145.094586
161,1002.0,Mitcham,16859.0,17634.0,18433.0,19298.0,20238.0,2GMEL,3379.0,0.20042707199999998,-37.8175796,145.1976295,5132e719fb52266240593af0c572a6e842c0f00101f9015190240000000000c00205,Mitcham,Mitcham,1.0,City of Whitehorse,Mitcham,-37.831271,-37.802628,145.18447,145.213526
162,1011.0,Monbulk - Silvan,5827.0,5902.0,5981.0,6072.0,6171.0,2GMEL,344.0,0.059035524000000006,-37.8232257,145.4196179,511eaa84826d2d624059055db1755fe942c0f00101f901bd0f250000000000c00205,Silvan,Silvan,1.0,Shire of Yarra Ranges,Silvan,-37.863307,-37.800703,145.388093,145.485885
163,438.0,Montmorency - Briar Hill,16792.0,17219.0,17459.0,17803.0,18224.0,2GMEL,1432.0,0.085278704,-37.7063703,145.1216479,511104238ae423624059d0ae8c576ada42c0f00101f901da5f240000000000c00205,Briar Hill,Briar Hill,1.0,City of Banyule,Briar Hill,-37.712261,-37.699888,145.110742,145.13256
164,1012.0,Montrose,7078.0,7177.0,7261.0,7373.0,7546.0,2GMEL,468.0,0.066120373,-37.8106247,145.3421513,51167948e7f22a62405937ead78cc2e742c0f00101f901abf3240000000000c00205,Montrose,Montrose,1.0,Shire of Yarra Ranges,Montrose,-37.847435,-37.786969,145.322912,145.37469
165,113.0,Moonee Ponds,15158.0,17712.0,20977.0,23272.0,25599.0,2GMEL,10441.0,0.688811189,-37.765575,144.9212864,51fdc79d2d7b1d6240594ed1915cfee142c0f00101f9017997240000000000c00205,Moonee Ponds,Moonee Ponds,1.0,City of Moonee Valley,Moonee Ponds,-37.773817,-37.756937,144.901021,144.938477
166,186.0,Moorabbin,4627.0,5054.0,5532.0,6004.0,6510.0,2GMEL,1883.0,0.40695915299999996,-37.9414646,145.0578383,5199deb4cfd921624059beab79e981f842c0f00101f9015ca3240000000000c00205,Moorabbin,Moorabbin,1.0,City of Kingston,Moorabbin,-37.94984,-37.933028,145.034401,145.079533
167,,Heatherton,4627.0,5054.0,5532.0,6004.0,6510.0,2GMEL,1883.0,0.40695915299999996,-37.9560844,145.0932067,5194089e8cfb226240599f1b3ff960fa42c0f00101f901b4a8240000000000c00205,Heatherton,Heatherton,1.0,City of Kingston,Heatherton,-37.972272,-37.938752,145.075447,145.112058
168,1013.0,Mooroolbark,23027.0,24348.0,25460.0,26615.0,27844.0,2GMEL,4817.0,0.209189213,-37.7813447,145.3256732,51e1e533ea6b2a62405993b3661a03e442c0f00101f90122c8240000000000c00205,Mooroolbark,Mooroolbark,1.0,Shire of Yarra Ranges,Mooroolbark,-37.802756,-37.758438,145.298161,145.353502
169,187.0,Mordialloc,20969.0,22175.0,23093.0,24146.0,25335.0,2GMEL,4366.0,0.208212123,-37.9993584,145.0960708,51380312031323624059cf7ddef9eaff42c0f00101f901e0f2240000000000c00205,Mordialloc,Mordialloc,1.0,City of Kingston,Mordialloc,-38.011918,-37.984784,145.081026,145.109249
170,,Parkdale,10485.0,11088.0,11547.0,12073.0,12668.0,2GMEL,2183.0,0.20820219399999998,-37.9918673,145.081286,51edf318e5992262405965bcf781f5fe42c0f00101f9013fd9240000000000c00205,Parkdale,Parkdale,1.0,City of Kingston,Parkdale,-38.005217,-37.982185,145.0687053,145.094263
